user_enc,seq_item_ids,seq_item_cats,seq_merchant_ids,seq_service_types,seq_price_bin,seq_time_of_day,seq_weekday,seq_weather_enc,seq_weather_lvl,seq_promo_main_enc,seq_promo_delv_enc,seq_disc_pct,seq_cashback_pct,seq_subtotal,seq_total_spend,seq_is_weekend,seq_is_holiday,segment_enc,kecamatan_enc_merchant,avg_session_duration,total_orders,user_total_spend,user_avg_price,user_median_price,voucher_count,voucher_rate,avg_voucher_pct,total_cashback,recency_days,seq_length,unique_items,unique_merchants,voucher_usage_ratio,target_discount
609,"[nan, nan, nan, nan, 364.0, 264.0, nan, nan, nan, nan, nan, nan, nan, nan, 216.0, 715.0, nan, nan]","[nan, nan, nan, nan, 4.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, 6.0, 1.0, nan, nan]","[165, 320, 196, 320, 223, 9, 320, 320, 320, 320, 10, 222, 320, 147, 2, 127, 320, 320]","[1, 2, 1, 2, 1, 1, 2, 2, 2, 0, 1, 1, 2, 1, 1, 1, 2, 2]","['unknown', 'unknown', 'unknown', 'unknown', 'medium', 'high', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'medium', 'unknown', 'unknown']","['morning', 'morning', 'morning', 'morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[1, 6, 6, 1, 0, 0, 0, 2, 0, 6, 6, 6, 0, 6, 0, 3, 0, 0]","[1, 3, 0, 0, 0, 1, 3, 3, 2, 0, 3, 3, 3, 0, 0, 1, 0, 0]","['hot', 'hot', 'hot', 'hot', 'normal', 'normal', 'hot', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'normal', 'cool', 'normal', 'normal', 'normal']","[13, 30, 25, 43, 36, 51, 51, 4, 51, 31, 20, 51, 13, 51, 51, 21, 51, 37]","[nan, nan, 12.0, nan, 2.0, nan, nan, 56.0, nan, 29.0, nan, nan, 9.0, nan, nan, nan, nan, nan]","[0.0, 0.1, 0.15, 0.1, 0.1, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.2]","[0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.05, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0]","[148336, 0, 74674, 0, 57117, 131496, 0, 0, 0, 0, 41135, 85838, 0, 105254, 59695, 26476, 0, 0]","[150956.34, 5000.0, 63472.9, 5000.0, 51405.3, 135976.44, 5000.0, 5000.0, 5000.0, 5000.0, 44391.72, 91472.92, 5000.0, 113811.42, 69446.79, 32252.22, 5000.0, 5000.0]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0.0,1112.7272727272727,18,798186.05,40556.72222222222,13238.0,3,0.16666666666666666,0.05555555555555555,9473.55,0,18,18,10,0.16666666666666666,3
610,"[nan, nan, nan, nan, 256.0, 47.0, 34.0, nan, nan, 719.0, nan, nan, nan, nan]","[nan, nan, nan, nan, 7.0, 2.0, 1.0, nan, nan, 3.0, nan, nan, nan, nan]","[320, 320, 19, 161, 147, 201, 242, 320, 320, 204, 212, 319, 71, 320]","[2, 0, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2]","['unknown', 'unknown', 'unknown', 'unknown', 'medium', 'low', 'medium', 'unknown', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown']","['night', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening']","[1, 2, 1, 3, 0, 3, 2, 5, 2, 4, 3, 4, 0, 5]","[3, 3, 0, 3, 3, 0, 3, 0, 3, 0, 3, 1, 3, 1]","['normal', 'cool', 'hot', 'normal', 'normal', 'normal', 'hot', 'normal', 'normal', 'normal', 'normal', 'hot', 'hot', 'normal']","[43, 51, 11, 23, 51, 51, 7, 34, 51, 36, 51, 46, 0, 51]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 9.0, nan, nan]","[0.1, 0.0, 0.2, 0.0, 0.0, 0.0, 0.2, 0.15, 0.0, 0.2, 0.0, 0.15, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0]","[0, 0, 112044, 83294, 46260, 17781, 58720, 0, 0, 45593, 187999, 68271, 105045, 0]","[5000.0, 5000.0, 98532.47, 91350.61, 55047.27, 22730.66, 57828.01, 5000.0, 5000.0, 44877.79, 199243.54, 58030.35, 112457.43, 5000.0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,9.0,720.0,14,765098.13,51786.21428571428,45926.5,4,0.2857142857142857,0.07142857142857142,22998.6,4,14,14,10,0.2857142857142857,0
611,"[nan, nan, nan, nan, 64.0, nan, nan, 32.0, nan, 713.0]","[nan, nan, nan, nan, 2.0, nan, nan, 5.0, nan, 7.0]","[320, 297, 320, 260, 205, 320, 168, 176, 315, 246]","[2, 1, 0, 1, 1, 2, 1, 1, 1, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'unknown', 'medium', 'unknown', 'high']","['morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening']","[0, 2, 6, 3, 5, 0, 4, 4, 1, 3]","[3, 3, 3, 0, 0, 1, 3, 3, 3, 3]","['normal', 'normal', 'hot', 'normal', 'normal', 'normal', 'normal', 'hot', 'normal', 'normal']","[31, 51, 1, 51, 32, 51, 51, 51, 51, 51]","[nan, nan, 56.0, nan, nan, nan, nan, nan, nan, 33.0]","[0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.15, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 157826, 0, 95090, 58392, 0, 147053, 31899, 136694, 148335]","[5000.0, 162888.49, 5000.0, 99362.06, 53215.85, 5000.0, 156221.42, 39857.89, 141647.3, 148335.0]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13.0,490.90909090909093,10,816528.01,77528.9,76741.0,1,0.1,0.015,0.0,0,10,10,8,0.1,0
612,"[nan, nan, nan, nan, 564.0, nan, 515.0, nan, nan, nan, nan, nan, 725.0]","[nan, nan, nan, nan, 3.0, nan, 4.0, nan, nan, nan, nan, nan, 0.0]","[185, 320, 90, 178, 21, 131, 151, 149, 124, 112, 294, 136, 122]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'low', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'low']","['morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening']","[6, 0, 5, 0, 4, 5, 4, 2, 3, 2, 2, 5, 4]","[3, 1, 3, 0, 0, 0, 3, 3, 0, 0, 1, 0, 3]","['normal', 'cool', 'normal', 'normal', 'hot', 'hot', 'hot', 'normal', 'hot', 'normal', 'hot', 'cool', 'normal']","[51, 51, 25, 51, 51, 36, 6, 51, 2, 51, 27, 7, 51]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 47.0, 47.0]","[0.0, 0.0, 0.2, 0.0, 0.0, 0.1, 0.2, 0.0, 0.1, 0.0, 0.1, 0.2, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[124789, 0, 112444, 217888, 23013, 76311, 57208, 158334, 136966, 129487, 198706, 57620, 21285]","[128014.67, 5000.0, 94042.9, 229169.81, 26745.67, 73676.46, 55976.58, 164999.61, 133228.21, 138104.31, 184902.62, 46096.0, 21285.0]","[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,6.0,490.90909090909093,13,1301241.8399999999,101080.84615384616,112444.0,6,0.46153846153846156,0.06923076923076923,0.0,0,13,13,13,0.46153846153846156,0
613,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[320, 320, 138, 320, 122, 8, 227, 193, 320, 211, 174]","[2, 0, 1, 2, 1, 1, 1, 1, 2, 1, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['night', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening']","[1, 2, 2, 0, 2, 2, 5, 3, 6, 3, 1]","[3, 3, 2, 3, 1, 3, 1, 3, 3, 3, 0]","['normal', 'hot', 'hot', 'normal', 'normal', 'hot', 'normal', 'normal', 'normal', 'normal', 'hot']","[51, 51, 13, 51, 51, 35, 51, 51, 51, 51, 51]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 87606, 0, 118664, 147742, 118008, 156543, 0, 52805, 74696]","[5000.0, 5000.0, 96653.42, 5000.0, 121744.99, 127243.2, 125240.24, 165149.01, 5000.0, 55961.47, 77325.22]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,15.0,1636.3636363636363,11,789317.55,68733.09090909091,74696.0,1,0.09090909090909091,0.018181818181818184,13140.9,1,11,11,8,0.09090909090909091,0
614,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan]","[320, 320, 177, 110, 320, 285, 320]","[2, 0, 1, 1, 2, 1, 2]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening']","[3, 1, 2, 4, 6, 0, 1]","[1, 0, 3, 3, 0, 3, 0]","['cool', 'cool', 'normal', 'cool', 'normal', 'normal', 'hot']","[51, 51, 43, 51, 29, 38, 51]","[nan, nan, nan, nan, nan, 33.0, nan]","[0.0, 0.0, 0.1, 0.0, 0.0, 0.2, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0]","[0, 0, 101803, 82086, 0, 114307, 0]","[5000.0, 5000.0, 102437.39, 88102.94, 5000.0, 91445.6, 5000.0]","[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0]",1,21.0,850.9090909090909,7,301985.93,42599.42857142857,0.0,2,0.2857142857142857,0.042857142857142864,0.0,19,7,7,4,0.2857142857142857,0
615,"[nan, nan, nan, nan, nan, 390.0, nan, nan, nan, nan, 541.0]","[nan, nan, nan, nan, nan, 3.0, nan, nan, nan, nan, 0.0]","[320, 320, 320, 320, 84, 113, 131, 320, 320, 320, 201]","[2, 2, 2, 2, 1, 1, 1, 2, 2, 2, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'low']","['night', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening']","[3, 1, 2, 5, 4, 4, 4, 5, 0, 0, 6]","[1, 1, 3, 0, 3, 0, 0, 1, 3, 3, 3]","['hot', 'hot', 'hot', 'normal', 'cool', 'normal', 'normal', 'normal', 'cool', 'normal', 'normal']","[39, 51, 51, 40, 51, 34, 51, 51, 21, 51, 49]","[17.0, nan, nan, 33.0, 2.0, nan, nan, 9.0, 33.0, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.1, 0.0, 0.2]","[0.15, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 209083, 50542, 73247, 0, 0, 0, 17522]","[5000.0, 5000.0, 5000.0, 5000.0, 209083.0, 50152.92, 84811.84, 5000.0, 5000.0, 5000.0, 25027.56]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,18.0,840.0,11,404075.32,31854.0,0.0,2,0.18181818181818182,0.04090909090909091,0.0,0,11,11,5,0.18181818181818182,3
616,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[320, 320, 320, 320, 98, 320, 320, 2, 320, 168, 57, 42, 318, 67, 27]","[2, 2, 0, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['night', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[0, 0, 0, 6, 4, 0, 5, 2, 6, 6, 2, 5, 2, 5, 4]","[3, 0, 0, 3, 3, 1, 1, 3, 0, 3, 1, 3, 3, 3, 3]","['hot', 'hot', 'cool', 'normal', 'cool', 'normal', 'normal', 'normal', 'normal', 'hot', 'hot', 'cool', 'normal', 'normal', 'normal']","[51, 19, 51, 48, 50, 51, 51, 34, 51, 30, 51, 51, 24, 51, 51]","[nan, nan, nan, nan, 29.0, nan, nan, 56.0, nan, 17.0, 56.0, nan, nan, nan, nan]","[0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.15, 0.0, 0.0, 0.1, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.15, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 90600, 0, 0, 114975, 0, 163436, 44717, 155005, 74647, 133081, 101708]","[5000.0, 5000.0, 5000.0, 5000.0, 90600.0, 5000.0, 5000.0, 103477.5, 5000.0, 138920.6, 44717.0, 159252.2, 75457.45, 139465.86, 107631.22]","[0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,5.0,916.3636363636364,15,894521.83,58544.6,44717.0,3,0.2,0.03333333333333333,9060.0,0,15,15,9,0.2,0
617,"[nan, nan, 511.0, nan, nan, nan, 795.0, nan, nan, nan, nan, nan, 496.0, nan, nan, nan, nan]","[nan, nan, 5.0, nan, nan, nan, 6.0, nan, nan, nan, nan, nan, 6.0, nan, nan, nan, nan]","[167, 162, 94, 320, 239, 320, 226, 71, 320, 79, 308, 307, 186, 320, 320, 71, 60]","[1, 1, 1, 0, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 0, 1, 1]","['unknown', 'unknown', 'high', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown']","['morning', 'morning', 'morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[3, 5, 6, 6, 2, 5, 6, 1, 4, 0, 4, 4, 0, 4, 4, 0, 1]","[3, 3, 0, 1, 1, 3, 3, 1, 3, 1, 3, 3, 3, 1, 3, 2, 3]","['hot', 'hot', 'normal', 'hot', 'normal', 'hot', 'hot', 'normal', 'normal', 'normal', 'cool', 'hot', 'normal', 'normal', 'hot', 'cool', 'normal']","[51, 50, 23, 51, 51, 4, 49, 51, 51, 51, 51, 31, 11, 51, 32, 51, 51]","[nan, nan, 33.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.2, 0.0, 0.0]","[0.0, 0.15, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[67587, 234043, 75600, 0, 155743, 0, 40104, 105010, 0, 55742, 140198, 169214, 52580, 0, 0, 232060, 80476]","[74674.53, 240443.62, 75600.0, 5000.0, 162494.1, 5000.0, 37662.28, 108023.45, 5000.0, 64412.19, 148857.3, 171952.26, 58209.3, 5000.0, 5000.0, 242550.54, 87162.31]","[0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,4.0,981.8181818181819,17,1497041.8800000001,82844.5294117647,67587.0,2,0.11764705882352941,0.03529411764705882,63367.85,0,17,17,12,0.11764705882352941,0
618,"[743.0, 85.0, nan, nan, 650.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[6.0, 1.0, nan, nan, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[243, 29, 320, 320, 259, 213, 213, 320, 320, 320, 320, 320, 146, 320]","[1, 1, 2, 2, 1, 1, 1, 2, 2, 0, 2, 0, 1, 0]","['medium', 'low', 'unknown', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['night', 'night', 'morning', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[3, 2, 0, 5, 0, 5, 3, 6, 0, 5, 1, 2, 1, 2]","[0, 3, 0, 3, 3, 3, 0, 0, 3, 3, 1, 3, 3, 3]","['hot', 'hot', 'hot', 'cool', 'normal', 'cool', 'hot', 'normal', 'cool', 'cool', 'normal', 'hot', 'normal', 'hot']","[51, 51, 51, 33, 16, 46, 51, 51, 47, 42, 43, 44, 19, 19]","[nan, 29.0, nan, nan, nan, 29.0, 2.0, nan, 47.0, 9.0, nan, nan, nan, 12.0]","[0.0, 0.0, 0.0, 0.15, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.15, 0.2, 0.1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.1, 0.0, 0.0, 0.0, 0.0]","[42744, 19182, 0, 0, 57053, 266568, 195614, 0, 0, 0, 0, 0, 166360, 0]","[49780.93, 19182.0, 5000.0, 5000.0, 56794.03, 239911.2, 195614.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 142829.27, 5000.0]","[0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,14.0,850.9090909090909,14,744111.4299999999,53394.357142857145,0.0,3,0.21428571428571427,0.07142857142857142,0.0,2,14,14,6,0.21428571428571427,2
619,"[nan, nan, nan, 245.0, 270.0, nan, nan, nan, 53.0]","[nan, nan, nan, 0.0, 9.0, nan, nan, nan, 0.0]","[320, 252, 320, 217, 124, 9, 10, 135, 243]","[2, 1, 2, 1, 1, 1, 1, 1, 1]","['unknown', 'unknown', 'unknown', 'medium', 'medium', 'unknown', 'unknown', 'unknown', 'medium']","['night', 'night', 'morning', 'morning', 'afternoon', 'afternoon', 'evening', 'evening', 'evening']","[0, 5, 5, 0, 0, 3, 3, 0, 4]","[3, 2, 0, 3, 0, 0, 0, 3, 3]","['normal', 'hot', 'normal', 'hot', 'normal', 'normal', 'hot', 'normal', 'hot']","[32, 51, 51, 33, 51, 32, 51, 51, 0]","[nan, 14.0, nan, nan, nan, 14.0, 47.0, nan, nan]","[0.2, 0.0, 0.0, 0.2, 0.0, 0.15, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1]","[0, 97541, 0, 26750, 44893, 95733, 82358, 106044, 36951]","[5000.0, 97541.0, 5000.0, 28852.43, 56063.97, 81373.05, 82358.0, 117532.71, 46657.28]","[0, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11.0,163.63636363636363,9,520378.44,54474.444444444445,44893.0,2,0.2222222222222222,0.061111111111111116,3695.1,0,9,9,8,0.2222222222222222,0
620,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 307.0, nan, 596.0, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, nan, 8.0, nan, nan, nan, nan]","[7, 320, 320, 320, 320, 320, 131, 320, 320, 54, 320, 250, 320, 59, 320, 249]","[1, 0, 2, 0, 2, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown']","['night', 'night', 'morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[3, 6, 5, 4, 3, 4, 3, 3, 1, 2, 6, 5, 4, 5, 5, 1]","[3, 3, 0, 0, 1, 3, 3, 3, 3, 3, 3, 3, 1, 3, 0, 0]","['normal', 'normal', 'normal', 'hot', 'cool', 'normal', 'hot', 'hot', 'normal', 'normal', 'hot', 'normal', 'hot', 'normal', 'normal', 'hot']","[51, 37, 46, 51, 11, 51, 51, 19, 51, 51, 51, 51, 51, 51, 51, 51]","[nan, nan, 14.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 56.0, nan]","[0.0, 0.15, 0.15, 0.0, 0.1, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[76399, 0, 0, 0, 0, 0, 100959, 0, 0, 29469, 0, 45155, 0, 157366, 0, 114224]","[80325.61, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 108187.08, 5000.0, 5000.0, 37551.88, 5000.0, 50229.21, 5000.0, 166700.68, 5000.0, 121276.86]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2.0,654.5454545454545,16,614271.3200000001,32723.25,0.0,0,0.0,0.03125,0.0,2,16,16,7,0.0,0
621,"[nan, 81.0, 498.0, 135.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 300.0, 466.0]","[nan, 6.0, 2.0, 3.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 6.0, 9.0]","[281, 115, 163, 228, 320, 206, 218, 320, 218, 320, 106, 320, 256, 237, 252, 142]","[1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 0, 1, 1, 1, 1]","['unknown', 'medium', 'medium', 'low', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'high', 'medium']","['morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[6, 6, 6, 0, 0, 0, 5, 6, 3, 5, 2, 0, 1, 0, 0, 0]","[3, 0, 3, 3, 3, 3, 3, 0, 2, 0, 3, 3, 3, 0, 0, 0]","['normal', 'hot', 'normal', 'normal', 'hot', 'normal', 'hot', 'normal', 'normal', 'hot', 'normal', 'cool', 'normal', 'normal', 'normal', 'cool']","[51, 51, 13, 51, 32, 35, 27, 51, 46, 51, 32, 51, 30, 51, 51, 51]","[nan, nan, nan, nan, 14.0, 47.0, nan, nan, 47.0, nan, 2.0, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.2, 0.15, 0.1, 0.0, 0.2, 0.0, 0.2, 0.0, 0.1, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[85582, 55607, 29281, 20529, 0, 236923, 145977, 0, 162636, 0, 135561, 0, 153500, 153885, 82719, 36027]","[91700.57, 60865.94, 36109.65, 29236.22, 5000.0, 206923.0, 141909.73, 5000.0, 132636.0, 5000.0, 108448.8, 5000.0, 142930.86, 162545.66, 93299.75, 45326.19]","[1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,12.0,654.5454545454545,16,1271932.37,81139.1875,69163.0,5,0.3125,0.059375000000000004,1464.05,4,16,16,12,0.3125,0
622,"[nan, nan, nan, nan, 181.0, nan, nan, nan, nan, nan, nan, 105.0, nan]","[nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, 0.0, nan]","[320, 320, 251, 177, 230, 257, 80, 222, 273, 100, 320, 127, 65]","[2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown']","['night', 'morning', 'morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening']","[2, 3, 4, 5, 0, 0, 3, 1, 0, 5, 5, 2, 1]","[3, 3, 3, 0, 3, 1, 0, 3, 3, 0, 3, 1, 0]","['normal', 'hot', 'hot', 'hot', 'normal', 'normal', 'normal', 'hot', 'normal', 'normal', 'hot', 'normal', 'hot']","[51, 7, 51, 18, 51, 51, 19, 17, 51, 51, 51, 51, 51]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, nan, nan, nan]","[0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.15, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 104018, 128006, 35805, 137120, 198379, 122270, 139905, 225501, 0, 35332, 159142]","[5000.0, 5000.0, 110677.98, 134534.24, 44242.73, 147980.75, 171591.26, 119184.05, 142792.77, 225501.0, 5000.0, 45341.28, 168742.03]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,14.0,981.8181818181819,13,1325588.09,98882.92307692308,122270.0,2,0.15384615384615385,0.03076923076923077,12800.6,2,13,13,11,0.15384615384615385,0
