order_id,user_id,order_timestamp,service_type,merchant_id,item_ids,price_subtotal,delivery_fee_before,delivery_fee_after,voucher_discount_pct,voucher_discount_amt,voucher_cashback_pct,voucher_cashback_amt,free_delivery_flag,promo_id_main,promo_id_delivery,total_spend
T05792,U00740,2025-06-22 01:25:08,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05793,U00093,2025-06-04 22:37:13,GoFood,M00140,I00116,29000,7437.25,0.0,10,2900.0,0,0.0,1,P038,P003,26100.0
T05794,U00565,2025-06-05 12:01:15,GoFood,M00087,I00481,132813,5224.94,5224.94,0,0.0,0,0.0,0,,,138037.94
T05795,U00526,2025-06-14 12:21:44,GoFood,M00269,I00030|I00693|I00687,112082,3605.77,3605.77,15,16812.3,0,0.0,0,P045,,98875.47
T05796,U00174,2025-06-12 21:19:19,GoFood,M00104,I00745,33851,11089.83,0.0,15,5077.65,0,0.0,1,P035,P018,28773.35
T05797,U00436,2025-06-09 08:14:09,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05798,U00388,2025-06-24 06:26:44,GoFood,M00072,I00888,57946,5485.77,5485.77,0,0.0,0,0.0,0,,,63431.77
T05799,U00101,2025-06-18 13:47:40,GoFood,M00016,I00135,54867,6609.21,6609.21,15,8230.05,0,0.0,0,P006,,53246.16
T05800,U00684,2025-06-07 15:12:47,GoFood,M00037,I00168|I00896|I00088,101248,11308.34,11308.34,0,0.0,0,0.0,0,,,112556.34
T05801,U00653,2025-06-11 21:12:50,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05802,U00668,2025-06-27 19:44:23,GoFood,M00178,I00344,19048,6235.0,6235.0,20,3809.6,0,0.0,0,P021,,21473.4
T05803,U00694,2025-06-01 06:39:45,GoRide,,,0,0.0,0.0,0,0.0,15,0.0,1,P037,P048,5000.0
T05804,U00247,2025-06-08 22:39:49,GoFood,M00247,I00285,56403,7796.98,7796.98,0,0.0,0,0.0,0,,,64199.98
T05805,U00781,2025-06-12 09:06:42,GoFood,M00157,I00080,41686,11142.35,11142.35,0,0.0,0,0.0,0,,,52828.35
T05806,U00094,2025-06-25 11:08:15,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05807,U00117,2025-06-11 18:59:59,GoCar,,,0,0.0,0.0,10,0.0,0,0.0,0,P023,,5000.0
T05808,U00691,2025-06-08 01:58:46,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,1,P036,P015,5000.0
T05809,U00305,2025-06-15 16:38:28,GoFood,M00241,I00056,28570,5767.28,5767.28,10,2857.0,0,0.0,0,P025,,31480.28
T05810,U00414,2025-06-23 20:06:48,GoFood,M00236,I00368|I00057|I00815,263699,8630.23,8630.23,0,0.0,0,0.0,0,,,272329.23
T05811,U00582,2025-06-05 05:51:39,GoFood,M00288,I00131,27826,11004.49,11004.49,0,0.0,0,0.0,0,,,38830.49
T05812,U00675,2025-06-28 12:53:43,GoRide,,,0,0.0,0.0,0,0.0,10,0.0,0,P001,,5000.0
T05813,U00380,2025-06-12 17:26:05,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05814,U00270,2025-06-19 15:10:12,GoCar,,,0,0.0,0.0,20,0.0,0,0.0,0,P035,,5000.0
T05815,U00568,2025-06-21 11:08:48,GoFood,M00303,I00211|I00512|I00135,147890,3570.07,3570.07,0,0.0,0,0.0,0,,,151460.07
T05816,U00741,2025-06-25 08:08:30,GoFood,M00111,I00818,39051,2859.44,2859.44,0,0.0,0,0.0,0,,,41910.44
T05817,U00346,2025-06-15 11:12:32,GoFood,M00113,I00343|I00008,93270,10704.52,0.0,0,0.0,15,13990.5,1,P060,P013,93270.0
T05818,U00182,2025-06-04 20:47:36,GoFood,M00101,I00141|I00303|I00265,302704,7478.34,7478.34,0,0.0,0,0.0,0,,,310182.34
T05819,U00688,2025-06-07 19:49:27,GoFood,M00300,I00142|I00500|I00553,204149,3990.02,3990.02,0,0.0,0,0.0,0,,,208139.02
T05820,U00749,2025-06-24 08:22:01,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,1,,P013,5000.0
T05821,U00194,2025-06-09 22:38:56,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05822,U00448,2025-06-12 21:20:20,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05823,U00720,2025-06-19 22:55:56,GoFood,M00010,I00311|I00768,50183,4559.25,4559.25,0,0.0,0,0.0,0,,,54742.25
T05824,U00245,2025-06-24 02:47:25,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05825,U00462,2025-06-15 19:34:28,GoFood,M00001,I00454|I00283,90350,7388.06,7388.06,20,18070.0,0,0.0,0,P053,,79668.06
T05826,U00135,2025-06-25 14:23:23,GoFood,M00115,I00097|I00637|I00830,104041,4591.24,4591.24,0,0.0,0,0.0,0,,,108632.24
T05827,U00225,2025-06-26 11:31:46,GoFood,M00163,I00624|I00314|I00140,133929,9206.31,9206.31,0,0.0,0,0.0,0,,,143135.31
T05828,U00611,2025-06-17 03:00:16,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,0,P052,,5000.0
T05829,U00360,2025-06-29 20:20:20,GoFood,M00268,I00669,88556,9454.48,0.0,0,0.0,5,4427.8,1,P011,P030,88556.0
T05830,U00321,2025-06-10 22:00:58,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,1,P045,P010,5000.0
T05831,U00533,2025-06-22 17:05:20,GoFood,M00017,I00037|I00114,81142,8036.76,0.0,0,0.0,0,0.0,1,,P048,81142.0
T05832,U00612,2025-06-04 08:52:49,GoFood,M00298,I00417|I00426|I00427,157826,5062.49,5062.49,0,0.0,0,0.0,0,,,162888.49
T05833,U00787,2025-06-27 11:18:09,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05834,U00135,2025-06-11 21:53:53,GoFood,M00288,I00226,59986,8358.99,8358.99,0,0.0,0,0.0,0,,,68344.99
T05835,U00401,2025-06-25 16:58:33,GoFood,M00294,I00306,39519,5355.52,5355.52,0,0.0,0,0.0,0,,,44874.52
T05836,U00753,2025-06-18 12:43:04,GoFood,M00199,I00293,26487,7603.09,7603.09,0,0.0,0,0.0,0,,,34090.09
T05837,U00228,2025-06-20 22:13:51,GoFood,M00290,I00733,51686,4245.96,4245.96,20,10337.2,0,0.0,0,P033,,45594.76
T05838,U00022,2025-06-29 09:02:53,GoFood,M00126,I00368,103549,2668.86,0.0,15,15532.35,0,0.0,1,P023,P034,88016.65
T05839,U00103,2025-06-05 12:40:44,GoFood,M00167,I00398,40197,3636.34,3636.34,0,0.0,0,0.0,0,,,43833.34
T05840,U00758,2025-06-22 21:37:33,GoFood,M00178,I00104|I00739,90149,10218.38,10218.38,0,0.0,0,0.0,0,,,100367.38
T05841,U00245,2025-06-23 14:46:36,GoFood,M00100,I00496,35248,8649.8,0.0,15,5287.2,0,0.0,1,P007,P030,29960.8
T05842,U00715,2025-06-15 23:59:52,GoFood,M00258,I00795,24943,6384.25,6384.25,0,0.0,0,0.0,0,,,31327.25
T05843,U00468,2025-06-19 10:57:00,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05844,U00442,2025-06-06 10:09:29,GoFood,M00143,I00739|I00809,72597,3347.15,0.0,0,0.0,5,3629.85,1,P002,P015,72597.0
T05845,U00602,2025-06-25 11:32:47,GoRide,,,0,0.0,0.0,0,0.0,10,0.0,0,P058,,5000.0
T05846,U00256,2025-06-17 12:57:37,GoFood,M00050,I00482|I00852,106576,9284.96,9284.96,0,0.0,0,0.0,0,,,115860.96
T05847,U00028,2025-06-24 21:36:36,GoFood,M00186,I00515|I00608|I00358,190477,11006.9,11006.9,0,0.0,10,19047.7,0,P056,,201483.9
T05848,U00279,2025-06-30 06:54:53,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05849,U00057,2025-06-01 20:02:18,GoFood,M00170,I00839|I00209,80074,10406.43,0.0,0,0.0,0,0.0,1,,P030,80074.0
T05850,U00187,2025-06-14 08:09:08,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05851,U00501,2025-06-22 03:51:44,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05852,U00364,2025-06-17 20:25:16,GoFood,M00252,I00200|I00783,74235,8419.84,8419.84,0,0.0,0,0.0,0,,,82654.84
T05853,U00050,2025-06-10 17:34:53,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05854,U00609,2025-06-15 11:26:57,GoFood,M00052,I00710|I00480|I00815,144895,6901.51,6901.51,0,0.0,0,0.0,0,,,151796.51
T05855,U00598,2025-06-04 15:53:09,GoFood,M00011,I00215|I00661,95765,5495.73,5495.73,0,0.0,0,0.0,0,,,101260.73
T05856,U00190,2025-06-02 23:59:22,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05857,U00578,2025-06-03 21:57:10,GoFood,M00218,I00133|I00394|I00597,181241,10051.14,0.0,20,30000.0,0,0.0,1,P055,P034,151241.0
T05858,U00148,2025-06-18 16:31:02,GoFood,M00179,I00741|I00105,79351,10089.86,10089.86,0,0.0,0,0.0,0,,,89440.86
T05859,U00765,2025-06-08 15:31:43,GoFood,M00167,I00651|I00653|I00398,146105,8330.89,8330.89,0,0.0,15,21915.75,0,P058,,154435.89
T05860,U00011,2025-06-14 07:59:24,GoRide,,,0,0.0,0.0,0,0.0,5,0.0,1,P005,P018,5000.0
T05861,U00384,2025-06-28 11:30:08,GoFood,M00243,I00529|I00797|I00339,182286,11541.61,11541.61,15,27342.9,0,0.0,0,P022,,166484.71
T05862,U00774,2025-06-12 15:20:44,GoFood,M00260,I00513|I00283,67001,9908.39,9908.39,20,13400.2,0,0.0,0,P038,,63509.19
T05863,U00428,2025-06-26 13:50:27,GoFood,M00303,I00132|I00875|I00361,91109,4932.17,4932.17,0,0.0,0,0.0,0,,,96041.17
T05864,U00254,2025-06-09 17:51:22,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05865,U00485,2025-06-25 20:03:09,GoFood,M00103,I00662,33771,10721.54,10721.54,0,0.0,0,0.0,0,,,44492.54
T05866,U00696,2025-06-05 18:42:40,GoCar,,,0,0.0,0.0,20,0.0,0,0.0,0,P046,,5000.0
T05867,U00581,2025-06-27 19:15:43,GoFood,M00139,I00770|I00879|I00268,159611,7115.25,7115.25,0,0.0,0,0.0,0,,,166726.25
T05868,U00768,2025-06-21 19:44:55,GoFood,M00277,I00026,29344,6086.48,0.0,20,5868.8,0,0.0,1,P009,P048,23475.2
T05869,U00011,2025-06-14 22:33:02,GoFood,M00103,I00662|I00881,55068,10810.54,10810.54,15,8260.2,0,0.0,0,P007,,57618.34
T05870,U00548,2025-06-09 16:40:54,GoCar,,,0,0.0,0.0,20,0.0,0,0.0,0,P016,,5000.0
T05871,U00027,2025-06-07 19:59:10,GoFood,M00234,I00263|I00863|I00774,74379,11522.32,11522.32,0,0.0,0,0.0,0,,,85901.32
T05872,U00090,2025-06-25 07:59:56,GoFood,M00002,I00378,18848,3996.46,3996.46,0,0.0,0,0.0,0,,,22844.46
T05873,U00461,2025-06-19 18:58:05,GoFood,M00316,I00404|I00365|I00087,133254,6143.43,6143.43,0,0.0,0,0.0,0,,,139397.43
T05874,U00728,2025-06-14 18:10:53,GoFood,M00283,I00092|I00578|I00425,284000,9754.16,9754.16,0,0.0,0,0.0,0,,,293754.16
T05875,U00637,2025-06-03 20:18:13,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05876,U00231,2025-06-17 18:00:21,GoFood,M00107,I00420|I00105,38097,8397.84,0.0,0,0.0,10,3809.7,1,P058,P030,38097.0
T05877,U00449,2025-06-30 21:58:20,GoFood,M00070,I00714|I00099|I00005,247834,2877.28,2877.28,0,0.0,0,0.0,0,,,250711.28
T05878,U00186,2025-06-11 20:33:03,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05879,U00582,2025-06-28 19:27:19,GoFood,M00131,I00106|I00413,56404,9665.89,9665.89,20,11280.8,0,0.0,0,P025,,54789.09
T05880,U00634,2025-06-19 21:09:28,GoFood,M00209,I00164|I00776|I00347,189778,4915.63,4915.63,15,28466.7,0,0.0,0,P007,,166226.93
T05881,U00195,2025-06-07 17:49:17,GoFood,M00120,I00045|I00669|I00163,150040,7413.08,7413.08,0,0.0,0,0.0,0,,,157453.08
T05882,U00736,2025-06-28 15:40:41,GoFood,M00318,I00312|I00395,81808,4202.5,4202.5,10,8180.8,0,0.0,0,P055,,77829.7
T05883,U00025,2025-06-02 08:05:32,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,1,P054,P034,5000.0
T05884,U00637,2025-06-08 20:08:26,GoFood,M00092,I00450|I00829,111327,5383.41,5383.41,0,0.0,0,0.0,0,,,116710.41
T05885,U00750,2025-06-07 12:02:03,GoFood,M00124,I00540,16705,5651.59,5651.59,10,1670.5,0,0.0,0,P036,,20686.09
T05886,U00423,2025-06-26 12:00:48,GoFood,M00136,I00507,25144,5173.95,0.0,0,0.0,15,3771.6,1,P037,P015,25144.0
T05887,U00049,2025-06-09 19:01:35,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05888,U00186,2025-06-17 18:05:58,GoFood,M00188,I00848|I00363,77728,3248.84,3248.84,0,0.0,0,0.0,0,,,80976.84
T05889,U00535,2025-06-16 10:26:19,GoFood,M00309,I00069|I00645|I00730,140777,9840.24,0.0,20,28155.4,0,0.0,1,P027,P015,112621.6
T05890,U00562,2025-06-07 07:53:54,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05891,U00486,2025-06-12 17:44:09,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05892,U00566,2025-06-29 07:47:00,GoFood,M00236,I00191,145126,3977.92,3977.92,0,0.0,0,0.0,0,,,149103.92
T05893,U00579,2025-06-23 13:53:49,GoFood,M00245,I00769|I00642|I00069,181951,9727.23,0.0,0,0.0,0,0.0,1,,P057,181951.0
T05894,U00472,2025-06-30 19:33:00,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,0,P035,,5000.0
T05895,U00566,2025-06-05 11:22:50,GoFood,M00044,I00040,139036,7927.73,0.0,10,13903.6,0,0.0,1,P045,P057,125132.4
T05896,U00338,2025-06-11 20:14:59,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05897,U00111,2025-06-04 07:34:10,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05898,U00447,2025-06-19 09:42:44,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05899,U00162,2025-06-03 05:55:38,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05900,U00688,2025-06-13 22:09:17,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,0,P012,,5000.0
T05901,U00498,2025-06-12 22:56:06,GoFood,M00275,I00198|I00513|I00823,118045,7925.41,7925.41,0,0.0,0,0.0,0,,,125970.41
T05902,U00164,2025-06-12 07:33:42,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05903,U00219,2025-06-18 08:40:43,GoFood,M00136,I00613|I00587,161150,7500.71,7500.71,20,30000.0,0,0.0,0,P020,,138650.71
T05904,U00210,2025-06-14 18:08:10,GoRide,,,0,0.0,0.0,20,0.0,0,0.0,1,P035,P057,5000.0
T05905,U00697,2025-06-15 16:03:01,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,0,P031,,5000.0
T05906,U00427,2025-06-01 03:23:38,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05907,U00388,2025-06-15 22:02:10,GoCar,,,0,0.0,0.0,10,0.0,0,0.0,0,P020,,5000.0
T05908,U00566,2025-06-01 11:58:55,GoFood,M00284,I00119,17548,3469.73,3469.73,0,0.0,0,0.0,0,,,21017.73
T05909,U00524,2025-06-01 23:16:57,GoRide,,,0,0.0,0.0,20,0.0,0,0.0,0,P041,,5000.0
T05910,U00720,2025-06-01 20:26:32,GoFood,M00202,I00883|I00048|I00190,95206,6167.67,6167.67,0,0.0,0,0.0,0,,,101373.67
T05911,U00155,2025-06-01 07:16:11,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,0,P032,,5000.0
T05912,U00301,2025-06-18 19:00:03,GoFood,M00105,I00099|I00601,78120,5146.12,5146.12,0,0.0,0,0.0,0,,,83266.12
T05913,U00133,2025-06-06 17:30:00,GoFood,M00138,I00057,118777,5490.14,0.0,0,0.0,5,5938.85,1,P029,P034,118777.0
T05914,U00792,2025-06-08 19:36:30,GoRide,,,0,0.0,0.0,20,0.0,0,0.0,1,P012,P030,5000.0
T05915,U00336,2025-06-11 16:22:54,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05916,U00396,2025-06-24 16:10:24,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05917,U00421,2025-06-11 13:22:35,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05918,U00334,2025-06-19 13:47:09,GoFood,M00097,I00540,16705,7221.43,0.0,0,0.0,0,0.0,1,,P057,16705.0
T05919,U00595,2025-06-29 13:09:38,GoFood,M00049,I00129|I00158,41758,10319.21,10319.21,20,8351.6,0,0.0,0,P012,,43725.61
T05920,U00623,2025-06-09 11:55:27,GoFood,M00258,I00370|I00692,137120,10860.75,10860.75,0,0.0,0,0.0,0,,,147980.75
T05921,U00372,2025-06-06 23:24:34,GoFood,M00043,I00406|I00735,91437,3888.91,0.0,0,0.0,5,4571.85,1,P028,P034,91437.0
T05922,U00338,2025-06-28 16:12:36,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,0,P041,,5000.0
T05923,U00109,2025-06-06 05:47:42,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,1,,P015,5000.0
T05924,U00585,2025-06-30 14:59:10,GoFood,M00164,I00216|I00243,202723,10929.51,10929.51,0,0.0,0,0.0,0,,,213652.51
T05925,U00433,2025-06-19 16:02:30,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,1,,P030,5000.0
T05926,U00326,2025-06-18 13:25:06,GoFood,M00100,I00313|I00510|I00403,230457,4067.19,4067.19,0,0.0,0,0.0,0,,,234524.19
T05927,U00755,2025-06-16 19:04:56,GoRide,,,0,0.0,0.0,0,0.0,5,0.0,0,P019,,5000.0
T05928,U00698,2025-06-03 08:32:13,GoFood,M00012,I00680|I00549,104346,4081.83,4081.83,0,0.0,5,5217.3,0,P028,,108427.83
T05929,U00502,2025-06-19 14:06:26,GoFood,M00286,I00897,28284,9506.45,0.0,0,0.0,0,0.0,1,,P034,28284.0
T05930,U00027,2025-06-13 14:49:40,GoFood,M00085,I00892|I00613|I00406,194682,10566.66,10566.66,0,0.0,0,0.0,0,,,205248.66
T05931,U00736,2025-06-18 14:49:57,GoFood,M00303,I00192|I00512|I00867,203531,7051.85,7051.85,0,0.0,0,0.0,0,,,210582.85
T05932,U00294,2025-06-05 09:07:17,GoCar,,,0,0.0,0.0,0,0.0,5,0.0,1,P047,P013,5000.0
T05933,U00273,2025-06-14 09:54:14,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05934,U00754,2025-06-12 16:47:52,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05935,U00177,2025-06-28 20:10:47,GoCar,,,0,0.0,0.0,0,0.0,10,0.0,0,P056,,5000.0
T05936,U00518,2025-06-11 08:19:53,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05937,U00652,2025-06-05 07:07:59,GoFood,M00214,I00768|I00619|I00162,104778,11438.22,11438.22,0,0.0,0,0.0,0,,,116216.22
T05938,U00368,2025-06-22 12:39:35,GoFood,M00049,I00342|I00408|I00661,150822,8411.82,8411.82,20,30000.0,0,0.0,0,P006,,129233.82
T05939,U00697,2025-06-22 11:48:46,GoFood,M00111,I00459,52452,3377.74,0.0,20,10490.4,0,0.0,1,P027,P010,41961.6
T05940,U00262,2025-06-15 06:32:06,GoFood,M00193,I00668|I00718,130481,3938.26,3938.26,0,0.0,0,0.0,0,,,134419.26
T05941,U00665,2025-06-19 13:21:42,GoFood,M00233,I00898|I00366,101756,2838.85,2838.85,0,0.0,0,0.0,0,,,104594.85
T05942,U00409,2025-06-29 03:04:41,GoFood,M00152,I00606|I00721,262839,10034.89,10034.89,0,0.0,0,0.0,0,,,272873.89
T05943,U00087,2025-06-21 18:27:21,GoFood,M00143,I00689|I00739|I00758,88741,7392.19,0.0,10,8874.1,0,0.0,1,P059,P010,79866.9
T05944,U00361,2025-06-12 07:58:49,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05945,U00442,2025-06-16 14:01:54,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05946,U00236,2025-06-25 21:16:32,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05947,U00378,2025-06-20 18:53:53,GoFood,M00213,I00751,117858,6721.69,6721.69,20,23571.6,0,0.0,0,P053,,101008.09
T05948,U00781,2025-06-16 16:52:42,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05949,U00705,2025-06-14 13:01:25,GoFood,M00029,I00331|I00463,132942,10004.77,10004.77,0,0.0,0,0.0,0,,,142946.77
T05950,U00520,2025-06-24 17:17:08,GoFood,M00053,I00549|I00108,55634,2859.03,2859.03,0,0.0,5,2781.7,0,P049,,58493.03
T05951,U00281,2025-06-06 16:03:14,GoFood,M00012,I00150,25569,3276.01,3276.01,0,0.0,0,0.0,0,,,28845.01
T05952,U00467,2025-06-01 07:23:21,GoFood,M00091,I00312,42930,3592.13,3592.13,0,0.0,0,0.0,0,,,46522.13
T05953,U00396,2025-06-02 17:59:26,GoFood,M00163,I00263,16398,6774.68,6774.68,10,1639.8,0,0.0,0,P045,,21532.88
T05954,U00391,2025-06-21 17:42:25,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05955,U00005,2025-06-25 08:55:36,GoFood,M00279,I00642|I00123|I00447,258941,6489.19,6489.19,10,25894.1,0,0.0,0,P035,,239536.09
T05956,U00299,2025-06-20 07:33:57,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,0,P016,,5000.0
T05957,U00325,2025-06-29 23:54:52,GoFood,M00035,I00728|I00041|I00880,241186,8765.23,8765.23,0,0.0,0,0.0,0,,,249951.23
T05958,U00270,2025-06-03 18:54:58,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05959,U00295,2025-06-12 18:30:54,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05960,U00677,2025-06-17 16:55:03,GoCar,,,0,0.0,0.0,15,0.0,0,0.0,0,P052,,5000.0
T05961,U00437,2025-06-20 08:38:36,GoRide,,,0,0.0,0.0,20,0.0,0,0.0,1,P036,P015,5000.0
T05962,U00139,2025-06-05 11:02:01,GoFood,M00245,I00842|I00461|I00642,213791,9759.29,9759.29,0,0.0,0,0.0,0,,,223550.29
T05963,U00716,2025-06-04 20:07:58,GoFood,M00042,I00760|I00064|I00790,74877,5037.49,5037.49,0,0.0,0,0.0,0,,,79914.49
T05964,U00057,2025-06-21 01:37:01,GoFood,M00159,I00288|I00335|I00551,222668,5701.74,5701.74,0,0.0,0,0.0,0,,,228369.74
T05965,U00784,2025-06-30 18:20:52,GoRide,,,0,0.0,0.0,20,0.0,0,0.0,0,P031,,5000.0
T05966,U00200,2025-06-25 13:27:33,GoFood,M00268,I00014|I00675|I00611,104245,5357.74,5357.74,0,0.0,15,15636.75,0,P029,,109602.74
T05967,U00027,2025-06-22 13:23:04,GoFood,M00111,I00155,48760,4580.13,0.0,15,7314.0,0,0.0,1,P059,P010,41446.0
T05968,U00020,2025-06-01 13:25:25,GoFood,M00281,I00015|I00149|I00404,214020,4151.16,4151.16,0,0.0,0,0.0,0,,,218171.16
T05969,U00173,2025-06-25 16:29:24,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05970,U00228,2025-06-01 19:05:56,GoCar,,,0,0.0,0.0,20,0.0,0,0.0,0,P055,,5000.0
T05971,U00231,2025-06-13 22:42:34,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05972,U00254,2025-06-14 17:59:25,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05973,U00742,2025-06-04 06:10:34,GoFood,M00059,I00154|I00847,183539,8301.69,8301.69,0,0.0,0,0.0,0,,,191840.69
T05974,U00333,2025-06-09 11:01:51,GoFood,M00169,I00478|I00060,70670,10513.58,10513.58,0,0.0,0,0.0,0,,,81183.58
T05975,U00352,2025-06-05 03:53:54,GoRide,,,0,0.0,0.0,20,0.0,0,0.0,0,P027,,5000.0
T05976,U00474,2025-06-17 11:54:27,GoFood,M00115,I00840,110501,9950.12,9950.12,0,0.0,0,0.0,0,,,120451.12
T05977,U00245,2025-06-06 09:13:17,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05978,U00533,2025-06-21 07:54:32,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05979,U00400,2025-06-16 13:53:27,GoFood,M00082,I00019|I00745,90681,4479.12,0.0,20,18136.2,0,0.0,1,P042,P003,72544.8
T05980,U00499,2025-06-23 18:59:08,GoFood,M00014,I00862|I00208|I00766,82249,8064.75,8064.75,10,8224.9,0,0.0,0,P038,,82088.85
T05981,U00325,2025-06-18 20:46:16,GoCar,,,0,0.0,0.0,20,0.0,0,0.0,0,P055,,5000.0
T05982,U00245,2025-06-01 06:29:53,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05983,U00202,2025-06-28 07:37:26,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05984,U00664,2025-06-12 07:30:00,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05985,U00753,2025-06-18 17:48:42,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,1,,P018,5000.0
T05986,U00479,2025-06-08 20:45:23,GoFood,M00092,I00031|I00015,195423,6665.9,6665.9,10,19542.3,0,0.0,0,P053,,182546.6
T05987,U00298,2025-06-02 18:48:03,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05988,U00750,2025-06-24 03:15:52,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05989,U00548,2025-06-17 22:27:52,GoFood,M00143,I00758,28742,10496.43,10496.43,0,0.0,0,0.0,0,,,39238.43
T05990,U00095,2025-06-16 07:56:39,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05991,U00310,2025-06-18 12:00:41,GoFood,M00269,I00326|I00282|I00273,249083,8854.2,8854.2,20,30000.0,0,0.0,0,P053,,227937.2
T05992,U00714,2025-06-11 18:15:22,GoFood,M00241,I00322,51223,10235.84,10235.84,20,10244.6,0,0.0,0,P022,,51214.24
T05993,U00711,2025-06-01 17:03:30,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05994,U00157,2025-06-02 17:20:30,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T05995,U00286,2025-06-26 20:09:44,GoCar,,,0,0.0,0.0,10,0.0,0,0.0,0,P054,,5000.0
T05996,U00177,2025-06-23 16:24:02,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,0,P036,,5000.0
